trial_type,trial_index,time_elapsed,internal_node_id,subject_id,round_name,round_index,success,timeout,failed_images,failed_audio,failed_video,rt,stimulus,response,images,target,target_word,target_image,target_type,round_type,set,test_audio,choice,chosen_image,correct,correct_helper,choices,chosen_images,chosen_items,chosen_audio_items,first_choice_location,chosen_images_in_order,chosen_audio_in_order,chosen_items_in_order,condition,sample_num,chosen_index,chosen_audio,central_images,seed,condition_index,condition_order,condition_vector,condition_name,fam_stims,round_stims,fam_test_index,subject,cur_target,cur_target_image,cur_target_type,familiar_classification,image,source,editing_needed,good_pic,aoa,AoAtestbased,use.,notes,version1,X,X.1,X.2,aoa_adj,chosen_word,familiar_classification_grid,image_grid,source_grid,editing_needed_grid,good_pic_grid,aoa_grid,AoAtestbased_grid,use._grid,notes_grid,version1_grid,X_grid,X.1_grid,X.2_grid,aoa_adj_grid
coact-grid,71,453160,0.0-71.0,p002,NA,NA,NA,NA,NA,NA,NA,3921,NA,NA,"[""stims/images/zebra.png"",""stims/images/cormorant.png"",""stims/images/pig.png"",""stims/images/aardvark.png"",""stims/images/echidna.png"",""stims/images/hippopotamus.png"",""stims/images/antelope.png"",""stims/images/porcupine.png""]",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,"[0,7]","[""stims/images/zebra.png"",""stims/images/porcupine.png""]","[""zebra"",""porcupine""]","[""stims/audio/its_zebra.wav"",""stims/audio/its_porcupine.wav""]",left,"[""stims/images/zebra.png"",""stims/images/porcupine.png""]","[""stims/audio/its_zebra.wav"",""stims/audio/its_porcupine.wav""]","[""zebra"",""porcupine""]",NA,0,NA,NA,NA,NA,NA,NA,"[""active"",""passive"",""passive"",""active""]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-grid-choice,72,456130,0.0-72.0,p002,NA,NA,NA,NA,NA,NA,NA,2969,NA,NA,"[""stims/images/zebra.png"",""stims/images/cormorant.png"",""stims/images/pig.png"",""stims/images/aardvark.png"",""stims/images/echidna.png"",""stims/images/hippopotamus.png"",""stims/images/antelope.png"",""stims/images/porcupine.png""]",NA,NA,NA,NA,NA,2,NA,NA,stims/images/zebra.png,NA,NA,NA,NA,NA,NA,left,"[""stims/images/zebra.png"",""stims/images/porcupine.png""]","[""stims/audio/its_zebra.wav"",""stims/audio/its_porcupine.wav""]","[""zebra"",""porcupine""]",NA,0,0,stims/audio/its_zebra.wav,"[""stims/images/zebra.png"",""stims/images/porcupine.png""]",NA,NA,NA,"[""active"",""passive"",""passive"",""active""]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,zebra,familiar,zebra.png,BOSS,n,,4.79,2,,,y,NA,NA,,4.79
coact-grid-choice-audio,73,459138,0.0-73.0,p002,NA,NA,NA,NA,NA,NA,NA,3000,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,stims/images/zebra.png,NA,NA,NA,NA,NA,NA,left,NA,NA,NA,NA,0,NA,stims/audio/its_zebra.wav,NA,NA,NA,NA,"[""active"",""passive"",""passive"",""active""]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,zebra,familiar,zebra.png,BOSS,n,,4.79,2,,,y,NA,NA,,4.79
coact-grid,74,463666,0.0-74.0,p002,NA,NA,NA,NA,NA,NA,NA,3222,NA,NA,"[""stims/images/cormorant.png"",""stims/images/hippopotamus.png"",""stims/images/echidna.png"",""stims/images/pig.png"",""stims/images/zebra.png"",""stims/images/antelope.png"",""stims/images/porcupine.png"",""stims/images/aardvark.png""]",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,"[2,4]","[""stims/images/echidna.png"",""stims/images/zebra.png""]","[""echidna"",""zebra""]","[""stims/audio/thats_echidna.wav"",""stims/audio/thats_zebra.wav""]",right,"[""stims/images/zebra.png"",""stims/images/echidna.png""]","[""stims/audio/thats_zebra.wav"",""stims/audio/thats_echidna.wav""]","[""zebra"",""echidna""]",NA,1,NA,NA,NA,NA,NA,NA,"[""active"",""passive"",""passive"",""active""]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-grid-choice,75,470021,0.0-75.0,p002,NA,NA,NA,NA,NA,NA,NA,6354,NA,NA,"[""stims/images/cormorant.png"",""stims/images/hippopotamus.png"",""stims/images/echidna.png"",""stims/images/pig.png"",""stims/images/zebra.png"",""stims/images/antelope.png"",""stims/images/porcupine.png"",""stims/images/aardvark.png""]",NA,NA,NA,NA,NA,2,NA,NA,stims/images/echidna.png,NA,NA,NA,NA,NA,NA,right,"[""stims/images/zebra.png"",""stims/images/echidna.png""]","[""stims/audio/thats_zebra.wav"",""stims/audio/thats_echidna.wav""]","[""zebra"",""echidna""]",NA,1,0,stims/audio/thats_zebra.wav,"[""stims/images/echidna.png"",""stims/images/zebra.png""]",NA,NA,NA,"[""active"",""passive"",""passive"",""active""]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,zebra,familiar,zebra.png,BOSS,n,,4.79,2,,,y,NA,NA,,4.79
coact-grid-choice-audio,76,473029,0.0-76.0,p002,NA,NA,NA,NA,NA,NA,NA,3000,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,stims/images/echidna.png,NA,NA,NA,NA,NA,NA,right,NA,NA,NA,NA,1,NA,stims/audio/thats_zebra.wav,NA,NA,NA,NA,"[""active"",""passive"",""passive"",""active""]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,zebra,familiar,zebra.png,BOSS,n,,4.79,2,,,y,NA,NA,,4.79
coact-grid,77,476505,0.0-77.0,p002,NA,NA,NA,NA,NA,NA,NA,2170,NA,NA,"[""stims/images/hippopotamus.png"",""stims/images/echidna.png"",""stims/images/antelope.png"",""stims/images/pig.png"",""stims/images/porcupine.png"",""stims/images/cormorant.png"",""stims/images/zebra.png"",""stims/images/aardvark.png""]",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,"[6,2]","[""stims/images/zebra.png"",""stims/images/antelope.png""]","[""zebra"",""antelope""]","[""stims/audio/thats_zebra.wav"",""stims/audio/thats_antelope.wav""]",right,"[""stims/images/antelope.png"",""stims/images/zebra.png""]","[""stims/audio/thats_antelope.wav"",""stims/audio/thats_zebra.wav""]","[""antelope"",""zebra""]",NA,2,NA,NA,NA,NA,NA,NA,"[""active"",""passive"",""passive"",""active""]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-grid-choice,78,480628,0.0-78.0,p002,NA,NA,NA,NA,NA,NA,NA,4121,NA,NA,"[""stims/images/hippopotamus.png"",""stims/images/echidna.png"",""stims/images/antelope.png"",""stims/images/pig.png"",""stims/images/porcupine.png"",""stims/images/cormorant.png"",""stims/images/zebra.png"",""stims/images/aardvark.png""]",NA,NA,NA,NA,NA,2,NA,NA,stims/images/zebra.png,NA,NA,NA,NA,NA,NA,right,"[""stims/images/antelope.png"",""stims/images/zebra.png""]","[""stims/audio/thats_antelope.wav"",""stims/audio/thats_zebra.wav""]","[""antelope"",""zebra""]",NA,2,0,stims/audio/thats_antelope.wav,"[""stims/images/zebra.png"",""stims/images/antelope.png""]",NA,NA,NA,"[""active"",""passive"",""passive"",""active""]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,antelope,somewhat_unfamiliar,antelope.png,BOSS,n,,8.39,4,,,y,NA,NA,,8.39
coact-grid-choice-audio,79,483636,0.0-79.0,p002,NA,NA,NA,NA,NA,NA,NA,3000,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,stims/images/zebra.png,NA,NA,NA,NA,NA,NA,right,NA,NA,NA,NA,2,NA,stims/audio/thats_antelope.wav,NA,NA,NA,NA,"[""active"",""passive"",""passive"",""active""]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,antelope,somewhat_unfamiliar,antelope.png,BOSS,n,,8.39,4,,,y,NA,NA,,8.39
coact-grid,80,487123,0.0-80.0,p002,NA,NA,NA,NA,NA,NA,NA,2180,NA,NA,"[""stims/images/zebra.png"",""stims/images/pig.png"",""stims/images/cormorant.png"",""stims/images/aardvark.png"",""stims/images/porcupine.png"",""stims/images/antelope.png"",""stims/images/echidna.png"",""stims/images/hippopotamus.png""]",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,"[2,7]","[""stims/images/cormorant.png"",""stims/images/hippopotamus.png""]","[""cormorant"",""hippopotamus""]","[""stims/audio/its_cormorant.wav"",""stims/audio/its_hippopotamus.wav""]",left,"[""stims/images/cormorant.png"",""stims/images/hippopotamus.png""]","[""stims/audio/its_cormorant.wav"",""stims/audio/its_hippopotamus.wav""]","[""cormorant"",""hippopotamus""]",NA,3,NA,NA,NA,NA,NA,NA,"[""active"",""passive"",""passive"",""active""]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-grid-choice,81,489866,0.0-81.0,p002,NA,NA,NA,NA,NA,NA,NA,2744,NA,NA,"[""stims/images/zebra.png"",""stims/images/pig.png"",""stims/images/cormorant.png"",""stims/images/aardvark.png"",""stims/images/porcupine.png"",""stims/images/antelope.png"",""stims/images/echidna.png"",""stims/images/hippopotamus.png""]",NA,NA,NA,NA,NA,2,NA,NA,stims/images/cormorant.png,NA,NA,NA,NA,NA,NA,left,"[""stims/images/cormorant.png"",""stims/images/hippopotamus.png""]","[""stims/audio/its_cormorant.wav"",""stims/audio/its_hippopotamus.wav""]","[""cormorant"",""hippopotamus""]",NA,3,0,stims/audio/its_cormorant.wav,"[""stims/images/cormorant.png"",""stims/images/hippopotamus.png""]",NA,NA,NA,"[""active"",""passive"",""passive"",""active""]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cormorant,unfamiliar,cormorant.png,BOSS,n,,14.22,13,,,y,NA,NA,,14.22
coact-grid-choice-audio,82,492874,0.0-82.0,p002,NA,NA,NA,NA,NA,NA,NA,3000,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,stims/images/cormorant.png,NA,NA,NA,NA,NA,NA,left,NA,NA,NA,NA,3,NA,stims/audio/its_cormorant.wav,NA,NA,NA,NA,"[""active"",""passive"",""passive"",""active""]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cormorant,unfamiliar,cormorant.png,BOSS,n,,14.22,13,,,y,NA,NA,,14.22
coact-grid,83,496168,0.0-83.0,p002,NA,NA,NA,NA,NA,NA,NA,1990,NA,NA,"[""stims/images/echidna.png"",""stims/images/porcupine.png"",""stims/images/zebra.png"",""stims/images/pig.png"",""stims/images/cormorant.png"",""stims/images/aardvark.png"",""stims/images/hippopotamus.png"",""stims/images/antelope.png""]",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,"[6,0]","[""stims/images/hippopotamus.png"",""stims/images/echidna.png""]","[""hippopotamus"",""echidna""]","[""stims/audio/thats_hippopotamus.wav"",""stims/audio/thats_echidna.wav""]",left,"[""stims/images/hippopotamus.png"",""stims/images/echidna.png""]","[""stims/audio/thats_hippopotamus.wav"",""stims/audio/thats_echidna.wav""]","[""hippopotamus"",""echidna""]",NA,4,NA,NA,NA,NA,NA,NA,"[""active"",""passive"",""passive"",""active""]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-grid-choice,84,499706,0.0-84.0,p002,NA,NA,NA,NA,NA,NA,NA,3537,NA,NA,"[""stims/images/echidna.png"",""stims/images/porcupine.png"",""stims/images/zebra.png"",""stims/images/pig.png"",""stims/images/cormorant.png"",""stims/images/aardvark.png"",""stims/images/hippopotamus.png"",""stims/images/antelope.png""]",NA,NA,NA,NA,NA,2,NA,NA,stims/images/echidna.png,NA,NA,NA,NA,NA,NA,left,"[""stims/images/hippopotamus.png"",""stims/images/echidna.png""]","[""stims/audio/thats_hippopotamus.wav"",""stims/audio/thats_echidna.wav""]","[""hippopotamus"",""echidna""]",NA,4,1,stims/audio/thats_echidna.wav,"[""stims/images/hippopotamus.png"",""stims/images/echidna.png""]",NA,NA,NA,"[""active"",""passive"",""passive"",""active""]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,echidna,unfamiliar,echidna.jpg,chen,y,,NA,12,,,y,NA,NA,,14.22
coact-grid-choice-audio,85,502713,0.0-85.0,p002,NA,NA,NA,NA,NA,NA,NA,3000,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,stims/images/echidna.png,NA,NA,NA,NA,NA,NA,left,NA,NA,NA,NA,4,NA,stims/audio/thats_echidna.wav,NA,NA,NA,NA,"[""active"",""passive"",""passive"",""active""]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,echidna,unfamiliar,echidna.jpg,chen,y,,NA,12,,,y,NA,NA,,14.22
coact-grid,86,505874,0.0-86.0,p002,NA,NA,NA,NA,NA,NA,NA,1857,NA,NA,"[""stims/images/antelope.png"",""stims/images/porcupine.png"",""stims/images/zebra.png"",""stims/images/echidna.png"",""stims/images/aardvark.png"",""stims/images/pig.png"",""stims/images/hippopotamus.png"",""stims/images/cormorant.png""]",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,"[7,5]","[""stims/images/cormorant.png"",""stims/images/pig.png""]","[""cormorant"",""pig""]","[""stims/audio/its_cormorant.wav"",""stims/audio/its_pig.wav""]",right,"[""stims/images/pig.png"",""stims/images/cormorant.png""]","[""stims/audio/its_pig.wav"",""stims/audio/its_cormorant.wav""]","[""pig"",""cormorant""]",NA,5,NA,NA,NA,NA,NA,NA,"[""active"",""passive"",""passive"",""active""]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-grid-choice,87,509144,0.0-87.0,p002,NA,NA,NA,NA,NA,NA,NA,3269,NA,NA,"[""stims/images/antelope.png"",""stims/images/porcupine.png"",""stims/images/zebra.png"",""stims/images/echidna.png"",""stims/images/aardvark.png"",""stims/images/pig.png"",""stims/images/hippopotamus.png"",""stims/images/cormorant.png""]",NA,NA,NA,NA,NA,2,NA,NA,stims/images/pig.png,NA,NA,NA,NA,NA,NA,right,"[""stims/images/pig.png"",""stims/images/cormorant.png""]","[""stims/audio/its_pig.wav"",""stims/audio/its_cormorant.wav""]","[""pig"",""cormorant""]",NA,5,1,stims/audio/its_cormorant.wav,"[""stims/images/cormorant.png"",""stims/images/pig.png""]",NA,NA,NA,"[""active"",""passive"",""passive"",""active""]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cormorant,unfamiliar,cormorant.png,BOSS,n,,14.22,13,,,y,NA,NA,,14.22
coact-grid-choice-audio,88,512152,0.0-88.0,p002,NA,NA,NA,NA,NA,NA,NA,3000,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,stims/images/pig.png,NA,NA,NA,NA,NA,NA,right,NA,NA,NA,NA,5,NA,stims/audio/its_cormorant.wav,NA,NA,NA,NA,"[""active"",""passive"",""passive"",""active""]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cormorant,unfamiliar,cormorant.png,BOSS,n,,14.22,13,,,y,NA,NA,,14.22
coact-test,91,552144,0.0-91.0,p002,NA,NA,NA,NA,NA,NA,NA,777591.2267,NA,NA,"[""stims/images/squirrel.png"",""stims/images/cat.png"",""stims/images/duck.png"",""stims/images/horse.png"",""stims/images/cow.png"",""stims/images/frog.png"",""stims/images/wolf.png"",""stims/images/butterfly.png""]",NA,butterfly,NA,NA,practice_posttest,familiar,stims/audio/wheres_butterfly.wav,7,stims/images/butterfly.png,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[""active"",""passive"",""passive"",""active""]",NA,NA,NA,NA,NA,butterfly,stims/images/butterfly.png,familiar,familiar,butterfly.png,BOSS,n,,3.67,2,,,fam,NA,8,familiar,3.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,93,558718,0.0-93.0,p002,NA,NA,NA,NA,NA,NA,NA,784160.7067,NA,NA,"[""stims/images/aardvark.png"",""stims/images/hippopotamus.png"",""stims/images/echidna.png"",""stims/images/antelope.png"",""stims/images/pig.png"",""stims/images/porcupine.png"",""stims/images/zebra.png"",""stims/images/cormorant.png""]",NA,echidna,NA,NA,posttest,2,stims/audio/find_echidna.wav,2,stims/images/echidna.png,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[""active"",""passive"",""passive"",""active""]",NA,NA,NA,NA,NA,echidna,stims/images/echidna.png,unfamiliar,unfamiliar,echidna.jpg,chen,y,,NA,12,,,y,NA,NA,,14.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,95,566379,0.0-95.0,p002,NA,NA,NA,NA,NA,NA,NA,791816.1707,NA,NA,"[""stims/images/elephant.png"",""stims/images/sloth.png"",""stims/images/nyala.png"",""stims/images/tiger.png"",""stims/images/dolphin.png"",""stims/images/lynx.png"",""stims/images/tarsier.png"",""stims/images/raccoon.png""]",NA,elephant,NA,NA,posttest,1,stims/audio/find_elephant.wav,0,stims/images/elephant.png,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[""active"",""passive"",""passive"",""active""]",NA,NA,NA,NA,NA,elephant,stims/images/elephant.png,familiar,familiar,elephant.png,BOSS,n,,4.8,2,,,y,NA,NA,,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,97,574093,0.0-97.0,p002,NA,NA,NA,NA,NA,NA,NA,799524.0453,NA,NA,"[""stims/images/hippopotamus.png"",""stims/images/aardvark.png"",""stims/images/cormorant.png"",""stims/images/antelope.png"",""stims/images/zebra.png"",""stims/images/porcupine.png"",""stims/images/echidna.png"",""stims/images/pig.png""]",NA,aardvark,NA,NA,posttest,2,stims/audio/find_aardvark.wav,0,stims/images/hippopotamus.png,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[""active"",""passive"",""passive"",""active""]",NA,NA,NA,NA,NA,aardvark,stims/images/aardvark.png,somewhat unfamiliar,somewhat_unfamiliar,aardvark.jpg,chen,y,,9.89,14,,,y,NA,NA,,9.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,99,581896,0.0-99.0,p002,NA,NA,NA,NA,NA,NA,NA,807317.512,NA,NA,"[""stims/images/lynx.png"",""stims/images/tarsier.png"",""stims/images/nyala.png"",""stims/images/tiger.png"",""stims/images/sloth.png"",""stims/images/raccoon.png"",""stims/images/elephant.png"",""stims/images/dolphin.png""]",NA,lynx,NA,NA,posttest,1,stims/audio/wheres_lynx.wav,0,stims/images/lynx.png,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[""active"",""passive"",""passive"",""active""]",NA,NA,NA,NA,NA,lynx,stims/images/lynx.png,somewhat unfamiliar,unfamiliar,lynx.png,BOSS,n,,10.53,13,,,y,NA,NA,,10.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,101,585491,0.0-101.0,p002,NA,NA,NA,NA,NA,NA,NA,810907.0507,NA,NA,"[""stims/images/lynx.png"",""stims/images/elephant.png"",""stims/images/nyala.png"",""stims/images/tiger.png"",""stims/images/tarsier.png"",""stims/images/dolphin.png"",""stims/images/sloth.png"",""stims/images/raccoon.png""]",NA,tiger,NA,NA,posttest,1,stims/audio/wheres_tiger.wav,3,stims/images/tiger.png,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[""active"",""passive"",""passive"",""active""]",NA,NA,NA,NA,NA,tiger,stims/images/tiger.png,familiar,familiar,tiger.png,BOSS,n,,4,2,,,y,NA,NA,,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,103,591661,0.0-103.0,p002,NA,NA,NA,NA,NA,NA,NA,817072.9707,NA,NA,"[""stims/images/lynx.png"",""stims/images/dolphin.png"",""stims/images/elephant.png"",""stims/images/nyala.png"",""stims/images/tiger.png"",""stims/images/raccoon.png"",""stims/images/sloth.png"",""stims/images/tarsier.png""]",NA,raccoon,NA,NA,posttest,1,stims/audio/find_raccoon.wav,5,stims/images/raccoon.png,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[""active"",""passive"",""passive"",""active""]",NA,NA,NA,NA,NA,raccoon,stims/images/raccoon.png,somewhat familiar,somewhat_familiar,raccoon.png,BOSS,n,,6.79,2,,,y,NA,NA,,6.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,105,598057,0.0-105.0,p002,NA,NA,NA,NA,NA,NA,NA,823463.8853,NA,NA,"[""stims/images/lynx.png"",""stims/images/tiger.png"",""stims/images/raccoon.png"",""stims/images/elephant.png"",""stims/images/dolphin.png"",""stims/images/nyala.png"",""stims/images/sloth.png"",""stims/images/tarsier.png""]",NA,tarsier,NA,NA,posttest,1,stims/audio/find_tarsier.wav,7,stims/images/tarsier.png,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[""active"",""passive"",""passive"",""active""]",NA,NA,NA,NA,NA,tarsier,stims/images/tarsier.png,unfamiliar,unfamiliar,tarsier.jpeg,Wikimedia,y,,NA,NA,,,y,NA,NA,,14.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,107,605855,0.0-107.0,p002,NA,NA,NA,NA,NA,NA,NA,831256.3947,NA,NA,"[""stims/images/lynx.png"",""stims/images/elephant.png"",""stims/images/tiger.png"",""stims/images/sloth.png"",""stims/images/tarsier.png"",""stims/images/dolphin.png"",""stims/images/nyala.png"",""stims/images/raccoon.png""]",NA,nyala,NA,NA,posttest,1,stims/audio/wheres_nyala.wav,4,stims/images/tarsier.png,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[""active"",""passive"",""passive"",""active""]",NA,NA,NA,NA,NA,nyala,stims/images/nyala.png,unfamiliar,unfamiliar,nyala.png,BOSS,n,,NA,NA,,,y,NA,NA,,14.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,109,610694,0.0-109.0,p002,NA,NA,NA,NA,NA,NA,NA,836088.3307,NA,NA,"[""stims/images/lynx.png"",""stims/images/sloth.png"",""stims/images/tiger.png"",""stims/images/raccoon.png"",""stims/images/tarsier.png"",""stims/images/dolphin.png"",""stims/images/nyala.png"",""stims/images/elephant.png""]",NA,dolphin,NA,NA,posttest,1,stims/audio/wheres_dolphin.wav,5,stims/images/dolphin.png,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[""active"",""passive"",""passive"",""active""]",NA,NA,NA,NA,NA,dolphin,stims/images/dolphin.png,somewhat familiar,somewhat_familiar,dolphin.png,BOSS,n,,6.05,10,,,y,NA,NA,,6.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,111,621244,0.0-111.0,p002,NA,NA,NA,NA,NA,NA,NA,846633.0987,NA,NA,"[""stims/images/zebra.png"",""stims/images/cormorant.png"",""stims/images/hippopotamus.png"",""stims/images/antelope.png"",""stims/images/aardvark.png"",""stims/images/porcupine.png"",""stims/images/pig.png"",""stims/images/echidna.png""]",NA,hippopotamus,NA,NA,posttest,2,stims/audio/wheres_hippopotamus.wav,2,stims/images/hippopotamus.png,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[""active"",""passive"",""passive"",""active""]",NA,NA,NA,NA,NA,hippopotamus,stims/images/hippopotamus.png,somewhat familiar,somewhat_familiar,hippopotamus.png,BOSS,n,,7,4,,,y,NA,NA,,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,113,627379,0.0-113.0,p002,NA,NA,NA,NA,NA,NA,NA,852757.984,NA,NA,"[""stims/images/porcupine.png"",""stims/images/pig.png"",""stims/images/hippopotamus.png"",""stims/images/zebra.png"",""stims/images/antelope.png"",""stims/images/echidna.png"",""stims/images/cormorant.png"",""stims/images/aardvark.png""]",NA,antelope,NA,NA,posttest,2,stims/audio/wheres_antelope.wav,4,stims/images/antelope.png,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[""active"",""passive"",""passive"",""active""]",NA,NA,NA,NA,NA,antelope,stims/images/antelope.png,somewhat unfamiliar,somewhat_unfamiliar,antelope.png,BOSS,n,,8.39,4,,,y,NA,NA,,8.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coact-test,115,633087,0.0-115.0,p002,NA,NA,NA,NA,NA,NA,NA,858459.936,NA,NA,"[""stims/images/pig.png"",""stims/images/zebra.png"",""stims/images/aardvark.png"",""stims/images/echidna.png"",""stims/images/hippopotamus.png"",""stims/images/cormorant.png"",""stims/images/porcupine.png"",""stims/images/antelope.png""]",NA,pig,NA,NA,posttest,2,stims/audio/find_pig.wav,0,stims/images/pig.png,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[""active"",""passive"",""passive"",""active""]",NA,NA,NA,NA,NA,pig,stims/images/pig.png,familiar,familiar,pig.png,BOSS,n,,3.84,2,,,y,NA,NA,,3.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
